book_id,book_title,authors,tag_count,tags,blurb,text,cluster
3034645,Praying the Rosary for Inner Healing,Dwight Longenecker,5,"catholic, health, prayer, to-read, virgin-mary","In a very practical way, Fr. Dwight Longenecker invites you to consider how each of the events in the lives of Jesus and Mary, represented by the mysteries of the Rosary, corresponds to an event or stage in your own life. Through stories, reflections, and prayerful meditations, you will uncover areas where you may need Christ's healing touch, and learn how to take them to him in prayer through Our Lady. Learn to pray the Rosary for inner healing and discover a new life in Christ that is radiant, abundant, and free.","Praying Rosary Inner Healing. practical way, Fr. Dwight Longenecker invites consider events lives Jesus Mary, represented mysteries Rosary, corresponds event stage life. stories, reflections, prayerful meditations, uncover areas may need Christ's healing touch, learn take prayer Lady. Learn pray Rosary inner healing discover new life Christ radiant, abundant, free.",3
3427627,slide:ology: The Art and Science of Creating Great Presentations,Nancy Duarte,5,"business, communication, productivity, recommended, to-read","No matter where you are on the organizational ladder, the odds are high that you've delivered a high-stakes presentation to your peers, your boss, your customers, or the general public. Presentation software is one of the few tools that requires professionals to think visually on an almost daily basis. But unlike verbal skills, effective visual expression is not easy, natural, or actively taught in schools or business training programs. slide:ology fills that void.<br /><br />Written by Nancy Duarte, President and CEO of Duarte Design, the firm that created the presentation for Al Gore's Oscar-winning film, An Inconvenient Truth, this book is full of practical approaches to visual story development that can be applied by anyone. The book combines conceptual thinking and inspirational design, with insightful case studies from the world's leading brands. With slide:ology you'll learn to:<br /><br />Connect with specific audiences<br />Turn ideas into informative graphics<br />Use sketching and diagramming techniques effectively<br />Create graphics that enable audiences to process information easily<br />Develop truly influential presentations<br />Utilize presentation technology to your advantage<br />Millions of presentations and billions of slides have been produced -- and most of them miss the mark. slide:ology will challenge your traditional approach to creating slides by teaching you how to be a visual thinker. And it will help your career by creating momentum for your cause.<br />--back cover","slide:ology: Art Science Creating Great Presentations. matter organizational ladder, odds high delivered high-stakes presentation peers, boss, customers, general public. Presentation software one tools requires professionals think visually almost daily basis. unlike verbal skills, effective visual expression easy, natural, actively taught schools business training programs. slide:ology fills void.<br /><br />Written Nancy Duarte, President CEO Duarte Design, firm created presentation Gore's Oscar-winning film, Inconvenient Truth, book full practical approaches visual story development applied anyone. book combines conceptual thinking inspirational design, insightful case studies world's leading brands. slide:ology learn to:<br /><br />Connect specific audiences<br />Turn ideas informative graphics<br />Use sketching diagramming techniques effectively<br />Create graphics enable audiences process information easily<br />Develop truly influential presentations<br />Utilize presentation technology advantage<br />Millions presentations billions slides produced -- miss mark. slide:ology challenge traditional approach creating slides teaching visual thinker. help career creating momentum cause.<br />--back cover",4
19216654,The Collected Tales of Nikolai Gogol,Nikolai Gogol,5,"classics, fiction, literature, russia, to-read","Using, or rather mimicking, traditional forms of storytelling Gogol created stories that are complete within themselves and only tangentially connected to a meaning or moral. His work belongs to the school of invention, where each twist and turn of the narrative is a surprise unfettered by obligation to an overarching theme.<br /><br />Selected from <i>Evenings on a Farm near Dikanka</i>, <i>Mirgorod</i>, and the Petersburg tales and arranged in order of composition, the thirteen stories in <b>The Collected Tales of Nikolai Gogol</b>encompass the breadth of Gogol's literary achievement. From the demon-haunted “St. John's Eve ” to the heartrending humiliations and trials of a titular councilor in “The Overcoat,” Gogol's knack for turning literary conventions on their heads combined with his overt joy in the art of story telling shine through in each of the tales.<br /><br />This translation, by Richard Pevear and Larissa Volokhonsky, is as vigorous and darkly funny as the original Russian. It allows readers to experience anew the unmistakable genius of a writer who paved the way for Dostevsky and Kafka.","Collected Tales Nikolai Gogol. Using, rather mimicking, traditional forms storytelling Gogol created stories complete within tangentially connected meaning moral. work belongs school invention, twist turn narrative surprise unfettered obligation overarching theme.<br /><br />Selected <i>Evenings Farm near Dikanka</i>, <i>Mirgorod</i>, Petersburg tales arranged order composition, thirteen stories <b>The Collected Tales Nikolai Gogol</b>encompass breadth Gogol's literary achievement. demon-haunted “St. John's Eve ” heartrending humiliations trials titular councilor “The Overcoat,” Gogol's knack turning literary conventions heads combined overt joy art story telling shine tales.<br /><br />This translation, Richard Pevear Larissa Volokhonsky, vigorous darkly funny original Russian. allows readers experience anew unmistakable genius writer paved way Dostevsky Kafka.",2
19312592,Derniers fragments d'un long voyage,Christiane Singer,5,"biography, catholic, love, suffering, to-read","Le 1er septembre, un jeune médecin annonce à Christiane Singer qu'elle a encore six mois au plus devant elle. Le 1er mars, Christiane Singer clôt le carnet de bord de ce long voyage.« Le voyage ce voyage-là du moins est pour moi terminé. À partir de demain, mieux : à partir de cet instant, tout est neuf. Je poursuis mon chemin. Demain, comme tous les jours d'ici ou d'ailleurs, sur ce versant ou sur l'autre, est désormais mon jour de naissance. »« La démarche de Christiane Singer, son courage, sa générosité sont sublimes, elle le sait, le dit et c'est sans doute ce qui lui donne cette force magnifique. [] D'un lyrisme dense et cru, elle réinvente ici la mort, en fait le visage même de la vie. » Fabienne Pascaud, Télérama.« Un testament spirituel de tout premier ordre. [] Un hymne à la joie []. Un français étincelant, épuré jusqu'à l'os et pourtant baroque. » Astrid de Larminat, Le Figaro. « Un journal dans lequel la joie et l'espérance sont plus fortes que la mort. Par son écriture ardente et ses paroles toujours aimantes, Christiane Singer est parvenue à léguer un bel héritage spirituel, accessible à tous, au-delà des rites et des confessions. » Claire Lesegretain, La Croix.« C'est le livre d'un maître. Nul doute que ce livre changera notre regard sur la vie et la mort. » Marie de Hennezel, Psychologies Magazine.« Un livre bouleversant, impressionnant de force et d'abnégation, incroyablement lumineux. » Questions de femmes.« Une leçon de courage. Et de vie. » Isabelle Courty, Le Figaro Magazine.« Accompagnée des mystiques chrétiens, des maîtres de sagersse orientaux, musulmans et juifs [], Christiane Singer témoigne, lumineusement, du passage d'une vie vers une autre. » Bruno de Cessole, Valeurs actuelles.« Si ce livre touche, c'est moins parce qu'il est parcouru par la douleur qu'en raison de l'incroyable (au sens premier) joie de vivre qui le sous-tend. » Pierre Maury, Le Soir.","Derniers fragments d'un long voyage. 1er septembre, jeune médecin annonce Christiane Singer qu'elle encore six mois plus devant elle. 1er mars, Christiane Singer clôt carnet bord long voyage.« voyage voyage-là moins terminé. partir demain, mieux : partir cet instant, tout neuf. poursuis chemin. Demain, comme tous jours d'ici d'ailleurs, versant l'autre, désormais jour naissance. »« démarche Christiane Singer, courage, générosité sublimes, sait, dit c'est sans doute donne cette force magnifique. [] D'un lyrisme dense cru, réinvente ici mort, fait visage vie. » Fabienne Pascaud, Télérama.« testament spirituel tout premier ordre. [] hymne joie []. français étincelant, épuré jusqu'à l'os pourtant baroque. » Astrid Larminat, Figaro. « journal lequel joie l'espérance plus fortes mort. écriture ardente paroles toujours aimantes, Christiane Singer parvenue léguer bel héritage spirituel, accessible tous, au-delà rites confessions. » Claire Lesegretain, Croix.« C'est livre d'un maître. Nul doute livre changera regard vie mort. » Marie Hennezel, Psychologies Magazine.« livre bouleversant, impressionnant force d'abnégation, incroyablement lumineux. » Questions femmes.« leçon courage. vie. » Isabelle Courty, Figaro Magazine.« Accompagnée mystiques chrétiens, maîtres sagersse orientaux, musulmans juifs [], Christiane Singer témoigne, lumineusement, passage d'une vie vers autre. » Bruno Cessole, Valeurs actuelles.« livre touche, c'est moins parce qu'il parcouru douleur qu'en raison l'incroyable (au sens premier) joie vivre sous-tend. » Pierre Maury, Soir.",3
19605886,Fiesta: The Sun Also Rises,Ernest Hemingway,5,"classics, fiction, literature, to-read, travel","Paris in the twenties: Pernod, parties and expatriate Americans, loose-living on money from home. Jake is wildly in love with Brett Ashley, aristocratic and irresistibly beautiful, with an abandoned, sensuous nature that she cannot change. When the couple drift to Spain to the dazzle of the fiesta and the heady atmosphere of the Bullfight, their affair is strained by new passions, new jealousies, and Jake must finally learn that he will never possess the woman that he loves.","Fiesta: Sun Also Rises. Paris twenties: Pernod, parties expatriate Americans, loose-living money home. Jake wildly love Brett Ashley, aristocratic irresistibly beautiful, abandoned, sensuous nature cannot change. couple drift Spain dazzle fiesta heady atmosphere Bullfight, affair strained new passions, new jealousies, Jake must finally learn never possess woman loves.",2
19703505,The Psychology of the Transference,C.G. Jung,5,"illustrated, mithology, not-interested, psichology, symbolism",An account of Jung's handling of the transference between psychologist and patient in the light of his conception of the archetypes. Based on the symbolic illustrations in a sixteenth century alchemical text.,Psychology Transference. account Jung's handling transference psychologist patient light conception archetypes. Based symbolic illustrations sixteenth century alchemical text.,1
20641254,Mary: God's Yes to Man,Pope John Paul II,5,"catholic, devotional, theology, to-read, virgin-mary","<p>Pope John Paul II's only encyclical on our Blessed Mother, with introduction by the Cardinal Prefect of the congregation for the Doctrine of the Faith, Cardinal Joseph Ratzinger, and commentary by one of the world's leading Catholic theologians, Hans Urs von Balthasar. The Church's supreme magisterium and representative of the Church's most penetrating theological reflection combine to provide for all the faithful a rich and concise compendium of the Mother of the Redeemer.</p><p>The development of traditional Marian dogma in the light of the present day bears the Pope's unmistakable personal stamp. The three parts of the encyclical (""Mary in the Mystery of Christ"", ""The Mother of God in the Midst of the Pilgrim Church"" and ""Motherly Mediation"") draw predominantly from two sources: Sacred Scripture and the central documents of the Second Vatican Council. There is a particular emphasis on ecumenism. What binds all Christians to Mary becomes ever clearer: she is the model of their faith.</p>","Mary: God's Yes Man. <p>Pope John Paul II's encyclical Blessed Mother, introduction Cardinal Prefect congregation Doctrine Faith, Cardinal Joseph Ratzinger, commentary one world's leading Catholic theologians, Hans Urs von Balthasar. Church's supreme magisterium representative Church's penetrating theological reflection combine provide faithful rich concise compendium Mother Redeemer.</p><p>The development traditional Marian dogma light present day bears Pope's unmistakable personal stamp. three parts encyclical (""Mary Mystery Christ"", ""The Mother God Midst Pilgrim Church"" ""Motherly Mediation"") draw predominantly two sources: Sacred Scripture central documents Second Vatican Council. particular emphasis ecumenism. binds Christians Mary becomes ever clearer: model faith.</p>",0
20659445,Teología de la perfección cristiana,,5,"catholic, devotional, rating-top, theology, to-read","The best manual of spiritual theology which has appeared to date-the most ordered and complete-a true summa of spirituality. This is a work of extraordinary informative value and yet possessing a notable doctrinal solidaity This encomium of M. M. Philipon, laudatory as it is, does less than justice to this modern classic, now at last appearing in English in a smooth, readable translation and adaptation by Fr. Aumann. For in reality this is three books in one volume. First of all, this is a textbook, a manual whose lucid and orderly presentation of the basic principles of the spiritual life, of the supernatural organism, and of its progressive development recommends it unreservedly for seminarians and other serious students of spiritual theology. As Garrigou-Lagrange points out, the author's order has permitted him to treat all the important questions relative to perfection and to show clearly the basic unity of the Christian life. Thorough and solid as it is, however-firmly based on the chief masters of the spiritual life, St. Thomas, St. John of the Cross, and St. Teresa of Avila-this truly theological synthesis is set forth in clear and accessible form, as its widespread popularity in Spain (four editions in six years) attests. But The Theology of Christian Perfection is perhaps even more valuable as a work of spiritual formation. It is an eminently practical manual of sound advice, counsel, and direction with respect to the increasingly fruitful use of the means, negative and positive, for advancing in perfection. As such, it will be immediately valuable for spiritual directors, an indispensable aid for self-formation, and a work of precious merit for all souls desirous of spiritual advancement.","Teología perfección cristiana. best manual spiritual theology appeared date-the ordered complete-a true summa spirituality. work extraordinary informative value yet possessing notable doctrinal solidaity encomium M. M. Philipon, laudatory is, less justice modern classic, last appearing English smooth, readable translation adaptation Fr. Aumann. reality three books one volume. First all, textbook, manual whose lucid orderly presentation basic principles spiritual life, supernatural organism, progressive development recommends unreservedly seminarians serious students spiritual theology. Garrigou-Lagrange points out, author's order permitted treat important questions relative perfection show clearly basic unity Christian life. Thorough solid is, however-firmly based chief masters spiritual life, St. Thomas, St. John Cross, St. Teresa Avila-this truly theological synthesis set forth clear accessible form, widespread popularity Spain (four editions six years) attests. Theology Christian Perfection perhaps even valuable work spiritual formation. eminently practical manual sound advice, counsel, direction respect increasingly fruitful use means, negative positive, advancing perfection. such, immediately valuable spiritual directors, indispensable aid self-formation, work precious merit souls desirous spiritual advancement.",3
22352642,Chicken Soup for the Soul Cookbook: 101 Stories with Recipes from the Heart,Jack Canfield,5,"gastronomy, home, miex, recipes, to-read","The kitchen is the heart of the home. So much of life is lived around the family We tell stories, review the day, pass on traditions, grieve our losses, resolve differences, introduce new loves, and celebrate holidays. In the preparing and sharing of meals we create deep memories that we carry with us forever. In the flavor of <i>Chicken Soup for the Soul</i>, here is a joyful collection of heartwarming stories accompanied by mouthwatering recipes. Seasoned with heartfelt blessings, this marvelous book will help you revisit time-honored values and foster the sharing of meaningful conversation—and new recipes—at mealtime.","Chicken Soup Soul Cookbook: 101 Stories Recipes Heart. kitchen heart home. much life lived around family tell stories, review day, pass traditions, grieve losses, resolve differences, introduce new loves, celebrate holidays. preparing sharing meals create deep memories carry us forever. flavor <i>Chicken Soup Soul</i>, joyful collection heartwarming stories accompanied mouthwatering recipes. Seasoned heartfelt blessings, marvelous book help revisit time-honored values foster sharing meaningful conversation—and new recipes—at mealtime.",1
22383709,Father Seraphim Rose: His Life and Works,Damascene Christensen,5,"biography, miex, orthodox-christians, rating-top, to-read","This epic biography of Hieromonk Seraphim Rose tells the unique story of a man who, having grown up in a typical American home in southern California, became one of the greatest teachers of Orthodox Christianity in our times, loved and revered throughout Russia and Eastern Europe. <br /> <br />Quoting at length from his letters, journals, manuscripts, recorded lectures and published writings, this book traces Fr. Seraphim’s intense search for truth and his philosophical development, setting forth his message and offering a glimpse into the soul of a man who lived, even while on this earth, in the otherworldly Kingdom of God. <br /> <br />A greatly revised version of Not of This World, this new Life of Fr. Seraphim incorporates years of new research and includes much additional material. Because it deals closely with events in the recent history of Orthodoxy in America, the book has been reviewed prior to publication by clergy, monastics and laypeople from most of the Orthodox jurisdictions represented in this country. New edition includes: 1.) New, previously unpublished material by Fr. Seraphim. 2.) New reminiscences by those who knew Fr. Seraphim. 3.)63 new photographs. 4.) Expanded and updated bibliography and source notes. <br /> <br />There are 234 illustrations, many of which are now in full color only in this Kindle version.","Father Seraphim Rose: Life Works. epic biography Hieromonk Seraphim Rose tells unique story man who, grown typical American home southern California, became one greatest teachers Orthodox Christianity times, loved revered throughout Russia Eastern Europe. <br /> <br />Quoting length letters, journals, manuscripts, recorded lectures published writings, book traces Fr. Seraphim’s intense search truth philosophical development, setting forth message offering glimpse soul man lived, even earth, otherworldly Kingdom God. <br /> <br />A greatly revised version World, new Life Fr. Seraphim incorporates years new research includes much additional material. deals closely events recent history Orthodoxy America, book reviewed prior publication clergy, monastics laypeople Orthodox jurisdictions represented country. New edition includes: 1.) New, previously unpublished material Fr. Seraphim. 2.) New reminiscences knew Fr. Seraphim. 3.)63 new photographs. 4.) Expanded updated bibliography source notes. <br /> <br />There 234 illustrations, many full color Kindle version.",1
22501555,Lectures in Christian Dogmatics,John D. Zizioulas,5,"005-ladder-maybe-someday, dogmas, miex, orthodox-christians, to-read","In this series of lectures on of the most eminent Christian theologians of our time, Metropolitan John Zizioulas, give his account of the fundamental teachings of Christian theology. He presents Christian doctrine as a comprehensive account of the freedom that results from relationship with God. The whole lecture series lays out complex ideas with the utmost simplicity, illustrates the grandeur of Christian teaching, and is a profound exploration of freedom.","Lectures Christian Dogmatics. series lectures eminent Christian theologians time, Metropolitan John Zizioulas, give account fundamental teachings Christian theology. presents Christian doctrine comprehensive account freedom results relationship God. whole lecture series lays complex ideas utmost simplicity, illustrates grandeur Christian teaching, profound exploration freedom.",3
22912600,Shining Glory: Theological Reflections on Terrence Malick’s Tree of Life,Peter J. Leithart,5,"_cristina, christianity, film-criticism, theology, to-read","Terrence Malick's stunning film <i>The Tree of Life</i> is a modern Job story, an exploration of suffering and glory, an honest look at strife within a Texas family in the 1950s. In <i>Shining Glory</i>, Peter J. Leithart examines the biblical and theological motifs of the film and illuminates how Malick exploited the visual poetry of film to produce one of the most spiritually challenging and theologically sophisticated films ever made.<br /><br />""A very helpful, meditative guide and exploration of the complexity, wonders, and depths of Malick's remarkable <i>Tree of Life</i>.""<br />--Roy Anker, Professor of English, Calvin College<br /><br />""Peter Leithart has provided a great service by approaching this film of Terrence Malick--America's greatest filmmaker, and perhaps the greatest of his time--with the seriousness it merits, and by considering it in light of the religious and metaphysical themes it so beautifully and so mysteriously explores. I hope this book is the first of many such treatments.""<br />--David Bentley Hart, author of <i>The Experience of God</i><br /><br />Peter J. Leithart is President of Trinity House, a study center in Birmingham, Alabama, and an adjunct Senior Fellow at New St. Andrews College, Moscow, Idaho.","Shining Glory: Theological Reflections Terrence Malick’s Tree Life. Terrence Malick's stunning film <i>The Tree Life</i> modern Job story, exploration suffering glory, honest look strife within Texas family 1950s. <i>Shining Glory</i>, Peter J. Leithart examines biblical theological motifs film illuminates Malick exploited visual poetry film produce one spiritually challenging theologically sophisticated films ever made.<br /><br />""A helpful, meditative guide exploration complexity, wonders, depths Malick's remarkable <i>Tree Life</i>.""<br />--Roy Anker, Professor English, Calvin College<br /><br />""Peter Leithart provided great service approaching film Terrence Malick--America's greatest filmmaker, perhaps greatest time--with seriousness merits, considering light religious metaphysical themes beautifully mysteriously explores. hope book first many treatments.""<br />--David Bentley Hart, author <i>The Experience God</i><br /><br />Peter J. Leithart President Trinity House, study center Birmingham, Alabama, adjunct Senior Fellow New St. Andrews College, Moscow, Idaho.",1
23906803,La enfermedad como camino: Un método para el descubrimiento profundo de las enfermedades,Thorwald Dethlefsen,5,"005-ladder-maybe-someday, health, miex, testimonies, to-read","No hay una diversidad de enfermedades curables, sino una sola enfermedad determinante del «mal estar» del individuo. Lo que llamamos enfermedades son en realidad síntomas de esta única enfermedad. Este libro analiza el significado de las infecciones, los dolores de cabeza, los trastornos cardíacos y los quebrantos de salud más habituales. Todos los síntomas tienen un sentido profundo para la vida de la persona: nos transmiten mensajes del ámbito espiritual, y de su adecuada interpretación dependerá nuestra capacidad de recuperarnos. Se incluye un capítulo especial dedicado al problema del sida, así como un índice de enfermedades y una relación de las partes y los órganos del cuerpo con sus atributos psíquicos.","enfermedad camino: método descubrimiento profundo enfermedades. diversidad enfermedades curables, sino sola enfermedad determinante «mal estar» individuo. llamamos enfermedades realidad síntomas única enfermedad. libro analiza significado infecciones, dolores cabeza, trastornos cardíacos quebrantos salud habituales. síntomas profundo vida persona: transmiten mensajes ámbito espiritual, adecuada interpretación dependerá capacidad recuperarnos. incluye capítulo especial dedicado problema sida, así índice enfermedades relación partes órganos cuerpo atributos psíquicos.",4
24751581,The Word in the Wilderness,Malcolm Guite,5,"catholic, devotional, poetry, rating-top, to-read","For every day from Shrove Tuesday to Easter Day, the bestselling poet Malcolm Guite chooses a favourite poem from across the Christian spiritual and English literary traditions and offers incisive reflections on it. A scholar of poetry and a renowned poet himself, his knowledge is deep and wide and he offers readers a soul-food feast for Lent.","Word Wilderness. every day Shrove Tuesday Easter Day, bestselling poet Malcolm Guite chooses favourite poem across Christian spiritual English literary traditions offers incisive reflections it. scholar poetry renowned poet himself, knowledge deep wide offers readers soul-food feast Lent.",1
24996696,"Adiós, depresión (Vivir Mejor)",Enrique Rojas,5,"chełmińska, mental-health, miex, psichology, to-read","El que no ha padecido una autentica depresión no sabe realmente lo que es la tristeza. Ésta es una de las certeras frases con la que el Doctor Enrique Rojas, catedrático de Psiquiatría y director del Instituto Español de Investigaciones Psiquiátricas, aborda el análisis de la que para muchos es una de las grandes plagas del siglo XXI. Antiguamente considerada como una forma de locura e incluso como una manifestación de posesión demoníaca, sin un origen claro y a menudo mal definida y diagnosticada, en ella tienen cabida sentimientos como la pena, la melancolía, el desencanto, la desilusión o el abatimiento moral. En esta nueva obra, el autor de ¿Quién eres? y El amor inteligente entre otros muchos éxitos, vuelve a conjugar su capacidad de penetración psicológica y su sentido didáctico por analizar -basándose en casos clínicos reales- sus causas más frecuentes, su sintomatología más común y, sobretodo, los medios más eficaces de curación. La obra se cierra con una novedosa propuesta de terapias que los enfermos pueden poner en práctica para aliviar las formas más leves de depresión.","Adiós, depresión (Vivir Mejor). padecido autentica depresión sabe realmente tristeza. Ésta certeras frases Doctor Enrique Rojas, catedrático Psiquiatría director Instituto Español Investigaciones Psiquiátricas, aborda análisis grandes plagas siglo XXI. Antiguamente considerada forma locura incluso manifestación posesión demoníaca, origen claro menudo mal definida diagnosticada, cabida sentimientos pena, melancolía, desencanto, desilusión abatimiento moral. nueva obra, autor ¿Quién eres? amor inteligente éxitos, vuelve conjugar capacidad penetración psicológica didáctico analizar -basándose casos clínicos reales- causas frecuentes, sintomatología común y, sobretodo, medios eficaces curación. obra cierra novedosa propuesta terapias enfermos pueden poner práctica aliviar formas leves depresión.",2
35014623,The Everest Years: The challenge of the world's highest mountain,Chris Bonington,5,"adventures, asia, himalayas, mountaineering, to-read","<p><b>Sir Chris Bonington</b> is a household name as a result of his distinguished mountaineering career during which he has lead pioneering expeditions to the summits of some of the most stunning mountains in the world. <i><b>The Everest Years</b></i> shares the story of his relationship with the highest and most sought-after peak on the planet, <b>Everest</b>, and his ultimate fulfilment upon finally summiting in 1985 at age fifty.</p><p>Bonington chronicles four expeditions to the Himalaya and Everest, including the 1975 South-West Face expedition on which he was leader and on which Doug Scott and Dougal Haston became the first Britons to summit the mountain. Bonington also recounts expeditions to <b>K2</b> and <b>The Ogre</b> (Baintha Brakk) in the Karakoram, and <b>Kongur</b>, in China, describing passionately each attempt: the logistics, glory, and tragedy, seeking to explain his perpetual fascination with the highest points on earth, despite repeatedly enduring the trauma of losing friends, and often placing huge responsibility upon anxious loved ones left at home.</p><p><i><b>The Everest Years</b></i> reveals Bonington's love and appreciation for his ever-supportive wife Wendy, the loyal Sherpas, the companions sharing his mountain memories including <b>Doug Scott, Dougal Haston, Peter Boardman, Joe Tasker</b> and <b>Mo Anthoine</b>, and of course the glorious peaks of the <b>Himalaya</b> and <b>Karakoram</b> mountain ranges. Following <i><b>I Chose to Climb</b></i> and <i><b>The Next Horizon</b></i>, this final instalment of Bonington's autobiography will take you through a huge spectrum of brutally honest emotions and majestic landscapes.</p>","Everest Years: challenge world's highest mountain. <p><b>Sir Chris Bonington</b> household name result distinguished mountaineering career lead pioneering expeditions summits stunning mountains world. <i><b>The Everest Years</b></i> shares story relationship highest sought-after peak planet, <b>Everest</b>, ultimate fulfilment upon finally summiting 1985 age fifty.</p><p>Bonington chronicles four expeditions Himalaya Everest, including 1975 South-West Face expedition leader Doug Scott Dougal Haston became first Britons summit mountain. Bonington also recounts expeditions <b>K2</b> <b>The Ogre</b> (Baintha Brakk) Karakoram, <b>Kongur</b>, China, describing passionately attempt: logistics, glory, tragedy, seeking explain perpetual fascination highest points earth, despite repeatedly enduring trauma losing friends, often placing huge responsibility upon anxious loved ones left home.</p><p><i><b>The Everest Years</b></i> reveals Bonington's love appreciation ever-supportive wife Wendy, loyal Sherpas, companions sharing mountain memories including <b>Doug Scott, Dougal Haston, Peter Boardman, Joe Tasker</b> <b>Mo Anthoine</b>, course glorious peaks <b>Himalaya</b> <b>Karakoram</b> mountain ranges. Following <i><b>I Chose Climb</b></i> <i><b>The Next Horizon</b></i>, final instalment Bonington's autobiography take huge spectrum brutally honest emotions majestic landscapes.</p>",4
35299633,On the Third Part of the Secret of Fatima,,5,"apparitions, mistery, profecies, to-read, virgin-mary","For several decades, there has been much discussion on the famous third part of the secret of F�tima. Originally communicated to the three seers of F�tima in July, 1917, it was not written down until January, 1944. It was then kept under lock and key first in Portugal, then in the Vatican until its eventual release in June, 2000. The long years of its remaining unpublished was accompanied by a desire by various Church officials not to discuss the matter. These two facts and others led to much speculation on the content of the third part of the secret as well as to accusations of a cover-up on the part of the Church hierarchy.<br /><br />The seemingly endless speculations and accusations have been more prominent since the release of the text in the year 2000. To date, there has been no comprehensive refutation of specific arguments in response to the speculations and accusations.<br /><br />That fact has now changed. Kevin J. Symonds of Menominee, Michigan has performed some groundbreaking research on the matter in his latest book On the Third Part of the Secret of F�tima.<br /><br />Utilizing material in six foreign languages, including information from the archives of the Sanctuary of F�tima itself, Kevin weighs many of the arguments in support of conspiracy theories on the third part of the secret. He takes the arguments head-on, explores the sources and critiques the conspiracies. Symonds' findings produce some truly astonishing results that are sure to cause many to re-think their understanding of the message of Our Lady of F�tima.<br /><br />In this centennial year of F�tima, many of the faithful are renewing their interest in or discovering for the first time the message of Our Lady of F�tima. On the Third Part of the Secret of F�tima is not an introductory book, but will be an excellent source for people already familiar with the topic.","Third Part Secret Fatima. several decades, much discussion famous third part secret F�tima. Originally communicated three seers F�tima July, 1917, written January, 1944. kept lock key first Portugal, Vatican eventual release June, 2000. long years remaining unpublished accompanied desire various Church officials discuss matter. two facts others led much speculation content third part secret well accusations cover-up part Church hierarchy.<br /><br />The seemingly endless speculations accusations prominent since release text year 2000. date, comprehensive refutation specific arguments response speculations accusations.<br /><br />That fact changed. Kevin J. Symonds Menominee, Michigan performed groundbreaking research matter latest book Third Part Secret F�tima.<br /><br />Utilizing material six foreign languages, including information archives Sanctuary F�tima itself, Kevin weighs many arguments support conspiracy theories third part secret. takes arguments head-on, explores sources critiques conspiracies. Symonds' findings produce truly astonishing results sure cause many re-think understanding message Lady F�tima.<br /><br />In centennial year F�tima, many faithful renewing interest discovering first time message Lady F�tima. Third Part Secret F�tima introductory book, excellent source people already familiar topic.",0
36043671,Lift Up Your Heart: A Guide to Spiritual Peace,Fulton J. Sheen,5,"005-ladder-maybe-someday, catholic, devotional, philosophy, to-read","Contains a brilliant analysis of the spiritual life. It is full of profound lessons and words of wisdom on sanctifying the present moment, the effect of conduct on belief, how to pray and meditate, and making up for the past.<br /><br /><br /><br /><i>Paperback</i>","Lift Heart: Guide Spiritual Peace. Contains brilliant analysis spiritual life. full profound lessons words wisdom sanctifying present moment, effect conduct belief, pray meditate, making past.<br /><br /><br /><br /><i>Paperback</i>",3
36182838,Anthony of Padua,,5,"biography, catholic, italy, saints, to-read","Anthony of Padua has become one of the most popular saints, well known for the many favours granted through his intercession. His short life as one of the first Franciscans saw him go from his home in Portugal to Italy where his preaching and miracles gained many souls for Christ. This biography blends history and pious legend to open up the life of one of the most attractive saints. Also contains devotions and prayers.","Anthony Padua. Anthony Padua become one popular saints, well known many favours granted intercession. short life one first Franciscans saw go home Portugal Italy preaching miracles gained many souls Christ. biography blends history pious legend open life one attractive saints. Also contains devotions prayers.",0
36198807,Breve História Sobre o Anticristo,Vladimir Sergeyevich Solovyov,5,"catholic, demons, russia, theology, to-read","Vladimir Sergueievitch Soloviev - Filósofo, teólogo, poeta, escritor e crítico literário russo, Vladimir Soloviev nasceu em Moscou em 16 de janeiro de 1853, tendo falecido nessa mesma cidade em 31 de julho de 1900. <br />Nesta obra, “Breve História sobre o Anticristo”, Vladimir Soloviev descreve a história do Anticristo como “o grande amigo espiritualista, ascético e amigo dos homens”, cuja elevadíssima autoestima aparece justificada pelas “manifestações rigorosas de abstinência, abnegação e disposição ativa de ajuda”. Forma parte da imagem tradicional do Anticristo aparecer como “benfeitor”, e nas audiências mostra-se “tão amável, que será aclamado em todos os jornais”. <br />Isto escrevia Soloviev no último ano do século XIX.","Breve História Anticristo. Vladimir Sergueievitch Soloviev - Filósofo, teólogo, poeta, escritor crítico literário russo, Vladimir Soloviev nasceu em Moscou em 16 janeiro 1853, tendo falecido nessa mesma cidade em 31 julho 1900. <br />Nesta obra, “Breve História Anticristo”, Vladimir Soloviev descreve história Anticristo “o grande amigo espiritualista, ascético amigo dos homens”, cuja elevadíssima autoestima aparece justificada pelas “manifestações rigorosas abstinência, abnegação disposição ativa ajuda”. Forma parte imagem tradicional Anticristo aparecer “benfeitor”, nas audiências mostra-se “tão amável, aclamado em jornais”. <br />Isto escrevia Soloviev último ano século XIX.",2
36250415,El principito,Antoine de Saint-Exupéry,5,"_natalia, children, classics, fiction, to-read","El clásico de Saint-Exupéry, uno de los libros más leídos y amados de todos los tiempos, en una edición actualizada e ilustrada para lectores de hoy.","principito. clásico Saint-Exupéry, libros leídos amados tiempos, edición actualizada ilustrada lectores hoy.",1
